Year,Team,Rec_Rec,Rec_Yds,Rec_Avg,Rec_Lg,Rec_TD,Def_Int,Def_Yds,Def_Avg,Def_Lg,Def_TD,Def_Solo,Def_Ast,Def_Tot,Def_Sack,Def_YdsL,Kick_PAT_Comp,Kick_PAT_Att,Kick_FG_Comp,Kick_FG_Att,Kick_0-19_Comp,Kick_0-19_Att,Kick_20-29_Comp,Kick_20-29_Att,Kick_30-39_Comp,Kick_30-39_Att,Kick_40-49_Comp,Kick_40-49_Att,Kick_50+_Comp,Kick_50+_Att,Kick_Lg,Kick_Pts,KReturn_Num,KReturn_Yds,KReturn_Avg,KReturn_FC,KReturn_Lg,KReturn_TD,Kickoff_Num,Kickoff_Yds,Kickoff_Avg,Kickoff_Lg,Kickoff_TB,Kickoff_OB,Kickoff_Ret,Kickoff_RYds,Kickoff_TD,Pass_Att,Pass_Cmp,Pass_Pct,Pass_Yds,Pass_YPA,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_Lg,Pass_Sack,Pass_Loss,Pass_Rate,PReturn_Num,PReturn_Yds,PReturn_Avg,PReturn_FC,PReturn_Lg,PReturn_TD,Rush_Att,Rush_Gain,Rush_Loss,Rush_Yds,Rush_Avg,Rush_Lg,Rush_TD,Scor_Pts,Scor_Tot,Scor_R,Scor_P,Scor_KR,Scor_PR,Scor_IR,Scor_FR,Scor_BK,Scor_BP,Scor_FGR,Scor_PAT_Comp,Scor_PAT_Att,Scor_FG_Comp,Scor_FG_Att,Scor_Conv,Scor_Saf,Punt_Punts,Punt_Yds,Punt_Avg,Punt_Lg,Punt_TB,Punt_In20,Punt_Blk,Punt_Net,Punt_Ret,Punt_RYds
2016.00,DUKE,256.00,2728.00,10.80,384.00,18.00,10.00,50.00,5.33,36.00,1.00,222.00,162.00,384.00,9.50,49.00,37.00,38.00,3.00,10.00,1.00,1.00,1.00,1.00,1.00,6.00,0.00,2.00,0.00,0.00,38.00,46.00,44.00,943.00,17.53,0.00,47.00,0.00,94.00,6008.00,63.90,79.00,73.00,0.00,20.00,355.00,0.00,446.00,279.00,51.42,3666.00,7.57,31.00,18.65,8.00,0.32,62.00,32.00,162.00,175.97,42.00,345.00,10.91,28.00,87.00,1.00,597.00,2935.00,305.00,2630.00,4.80,69.00,27.00,432.00,52.00,20.00,31.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,58,59,20,27,1.00,0.00,68.00,2638.00,38.80,61.00,2.00,31.00,0.00,37.30,14.00,61.00
2016.00,MIA,258.00,3504.00,12.42,396.00,26.00,8.00,58.00,8.29,46.00,0.00,203.00,104.00,307.00,8.50,59.00,53.00,55.00,21.00,26.00,0.00,0.00,6.00,8.00,5.00,7.00,9.00,9.00,1.00,2.00,51.00,116.00,40.00,982.00,20.82,0.00,96.00,1.00,50.00,3000.00,60.03,65.00,6.00,2.00,42.00,784.00,0.00,443.00,277.00,35.15,2877.00,2.80,18.00,6.48,9.00,0.53,64.00,30.00,161.00,78.93,21.00,175.00,2.95,18.00,36.00,0.00,446.00,2073.00,252.00,1821.00,4.16,57.00,19.00,202.00,26.00,17.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,37,38,3,10,0.00,0.00,38.00,1556.00,40.90,68.00,2.00,13.00,1.00,37.10,10.00,69.00
2016.00,FSU,234.00,3372.00,14.66,382.00,22.00,15.00,37.00,2.04,15.00,0.00,104.00,34.00,138.00,0.00,0.00,54.00,55.00,20.00,28.00,0.00,0.00,5.00,5.00,7.00,7.00,7.00,13.00,1.00,3.00,53.00,114.00,21.00,445.00,20.66,0.00,34.00,0.00,88.00,5584.00,63.50,70.00,52.00,2.00,33.00,763.00,1.00,425.00,263.00,56.00,3564.00,8.20,27.00,3.20,7.00,0.85,77.00,25.00,173.00,133.75,21.00,243.00,6.06,32.00,43.00,1.00,379.00,2213.00,89.00,2124.00,11.00,80.00,23.00,386.00,45.00,21.00,23.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,53,55,21,26,0.00,0.00,64.00,2803.00,43.80,63.00,2.00,25.00,1.00,40.10,20.00,158.00
2016.00,NCST,235.00,3084.00,13.39,408.00,17.00,10.00,130.00,13.42,32.00,2.00,177.00,131.00,308.00,3.00,19.00,42.00,45.00,9.00,17.00,0.00,0.00,4.00,5.00,4.00,8.00,1.00,4.00,0.00,0.00,48.00,69.00,33.00,745.00,25.43,0.00,66.00,0.00,91.00,5823.00,57.05,77.00,57.00,1.00,33.00,595.00,0.00,421.00,244.00,46.43,3433.00,5.27,23.00,10.93,8.00,3.37,92.00,36.00,301.00,120.07,22.00,163.00,8.92,28.00,89.00,1.00,497.00,3077.00,428.00,2649.00,6.77,75.00,33.00,420.00,52.00,31.00,20.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,51,52,19,26,0.00,0.00,54.00,2177.00,40.30,57.00,2.00,11.00,0.00,34.40,15.00,279.00
2016.00,UVA,211.00,2168.00,10.02,229.00,17.00,9.00,70.00,7.13,30.00,0.00,192.00,143.00,335.00,7.50,51.00,29.00,31.00,5.00,10.00,0.00,0.00,3.00,4.00,2.00,4.00,0.00,2.00,0.00,0.00,36.00,44.00,37.00,858.00,13.42,2.00,100.00,1.00,68.00,4180.00,61.35,65.00,16.00,5.00,47.00,959.00,0.00,438.00,263.00,66.08,3378.00,21.60,20.00,21.56,12.00,3.06,80.00,17.00,110.00,312.48,15.00,132.00,4.16,19.00,35.00,1.00,489.00,2277.00,244.00,2033.00,4.09,54.00,23.00,255.00,31.00,16.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,45,9,17,0.00,0.00,51.00,2104.00,41.30,72.00,5.00,16.00,1.00,36.20,8.00,121.00
2016.00,LOU,227.00,3544.00,14.92,430.00,31.00,15.00,228.00,16.38,42.00,1.00,243.00,150.00,393.00,10.00,98.00,68.00,69.00,19.00,25.00,1.00,1.00,11.00,12.00,5.00,6.00,2.00,6.00,0.00,0.00,47.00,125.00,37.00,865.00,17.48,1.00,50.00,0.00,51.00,3124.00,61.25,65.00,19.00,1.00,31.00,807.00,1.00,483.00,266.00,26.00,2872.00,2.36,23.00,1.68,16.00,2.12,84.00,35.00,244.00,47.02,22.00,215.00,9.77,18.00,40.00,0.00,299.00,1550.00,69.00,1481.00,4.76,44.00,12.00,201.00,28.00,11.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,19,4,8,1.00,0.00,74.00,3279.00,44.30,67.00,9.00,34.00,0.00,40.30,16.00,118.00
2016.00,WF,182.00,2113.00,11.07,301.00,9.00,12.00,213.00,11.38,55.00,2.00,245.00,111.00,356.00,10.50,93.00,28.00,28.00,21.00,27.00,0.00,0.00,4.00,4.00,11.00,12.00,6.00,10.00,0.00,1.00,46.00,91.00,40.00,825.00,18.91,0.00,35.00,0.00,104.00,6207.00,58.60,65.00,11.00,3.00,88.00,1835.00,0.00,436.00,248.00,61.45,3777.00,8.70,32.00,7.35,10.00,2.95,74.00,46.00,325.00,152.65,26.00,211.00,3.41,29.00,69.00,1.00,497.00,3553.00,432.00,3121.00,6.34,80.00,37.00,499.00,62.00,35.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68,69,19,25,1.00,0.00,55.00,2413.00,43.90,60.00,1.00,16.00,0.00,40.10,19.00,185.00
2016.00,PITT,169.00,2636.00,14.65,368.00,28.00,9.00,182.00,26.67,70.00,3.00,214.00,89.00,303.00,5.50,38.00,66.00,69.00,10.00,17.00,0.00,0.00,2.00,2.00,2.00,3.00,5.00,9.00,1.00,3.00,50.00,96.00,34.00,647.00,11.17,0.00,80.00,0.00,63.00,4030.00,64.00,71.00,32.00,2.00,29.00,691.00,0.00,353.00,190.00,50.17,2154.00,7.00,9.00,1.00,13.00,4.77,62.00,39.00,251.00,102.70,22.00,70.00,1.66,31.00,29.00,0.00,504.00,2284.00,272.00,2012.00,4.04,64.00,17.00,211.00,20.00,12.00,6.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,28,28,21,27,0.00,0.00,72.00,3026.00,42.00,80.00,7.00,24.00,1.00,36.30,27.00,237.00
2016.00,BC,129.00,1671.00,12.29,262.00,12.00,12.00,149.00,10.77,64.00,1.00,246.00,111.00,357.00,25.00,215.00,29.00,32.00,12.00,16.00,0.00,0.00,6.00,6.00,5.00,7.00,1.00,3.00,0.00,0.00,40.00,65.00,39.00,1037.00,12.09,0.00,100.00,3.00,93.00,5727.00,61.60,66.00,26.00,1.00,66.00,1297.00,1.00,320.00,189.00,38.76,2882.00,4.42,28.00,3.98,9.00,4.90,79.00,10.00,75.00,79.26,17.00,253.00,8.38,26.00,65.00,1.00,519.00,3154.00,243.00,2911.00,6.24,77.00,34.00,446.00,58.00,29.00,25.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,66,69,10,17,1.00,0.00,56.00,2385.00,42.60,53.00,6.00,12.00,0.00,36.20,29.00,236.00
2016.00,GT,71.00,1522.00,21.75,228.00,7.00,11.00,137.00,16.00,64.00,1.00,175.00,85.00,260.00,1.00,11.00,46.00,46.00,15.00,17.00,0.00,0.00,4.00,4.00,3.00,5.00,7.00,7.00,1.00,1.00,52.00,91.00,30.00,683.00,23.26,0.00,89.00,1.00,58.00,3534.00,60.80,65.00,17.00,2.00,39.00,719.00,0.00,296.00,150.00,61.98,1901.00,7.83,14.00,26.10,8.00,1.98,58.00,27.00,182.00,209.75,26.00,328.00,5.33,37.00,53.00,0.00,546.00,2274.00,313.00,1961.00,4.18,75.00,16.00,197.00,22.00,11.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,30,12,14,1.00,0.00,94.00,3601.00,38.30,63.00,7.00,18.00,1.00,34.80,32.00,155.00
2015.00,CLEM,332.00,4125.00,12.74,444.00,32.00,16.00,137.00,9.69,36.00,2.00,238.00,141.00,379.00,13.00,83.00,65.00,70.00,28.00,33.00,0.00,0.00,7.00,7.00,14.00,15.00,7.00,11.00,0.00,0.00,47.00,149.00,27.00,578.00,13.22,1.00,96.00,1.00,74.00,4676.00,64.10,78.00,55.00,0.00,19.00,404.00,0.00,160.00,84.00,37.40,1719.00,6.40,9.00,3.30,4.00,22.48,83.00,16.00,110.00,57.18,13.00,131.00,5.48,24.00,26.00,0.00,592.00,3571.00,304.00,3267.00,5.93,82.00,33.00,319.00,38.00,30.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46,46,15,17,0.00,0.00,46.00,1990.00,43.30,65.00,5.00,14.00,1.00,37.30,14.00,138.00
2015.00,PITT,180.00,2273.00,13.78,224.00,19.00,10.00,135.00,12.08,51.00,1.00,254.00,129.00,383.00,12.00,97.00,42.00,43.00,15.00,23.00,1.00,1.00,5.00,6.00,3.00,4.00,4.00,8.00,2.00,4.00,56.00,87.00,39.00,865.00,18.70,0.00,73.00,0.00,112.00,6781.00,62.28,65.00,38.00,1.00,72.00,1764.00,3.00,526.00,356.00,67.02,4378.00,11.52,35.00,1.18,15.00,3.00,67.00,17.00,92.00,161.60,27.00,78.00,4.05,40.00,16.00,0.00,647.00,3579.00,196.00,3383.00,5.11,66.00,33.00,504.00,61.00,29.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57,62,27,32,0.00,0.00,67.00,2647.00,39.50,57.00,1.00,23.00,0.00,37.80,16.00,97.00
2015.00,UVA,239.00,2683.00,10.79,394.00,20.00,4.00,8.00,1.33,8.00,0.00,106.00,57.00,163.00,0.00,0.00,34.00,35.00,17.00,22.00,2.00,2.00,5.00,6.00,4.00,4.00,6.00,10.00,0.00,0.00,48.00,85.00,41.00,1017.00,20.00,0.00,100.00,2.00,69.00,4354.00,63.10,70.00,43.00,0.00,26.00,506.00,0.00,342.00,212.00,73.10,2478.00,11.53,21.00,2.60,9.00,1.65,55.00,29.00,193.00,175.23,19.00,120.00,5.84,13.00,28.00,1.00,476.00,2647.00,237.00,2410.00,6.12,71.00,18.00,279.00,32.00,13.00,18.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,42,43,15,23,0.00,0.00,63.00,2589.00,41.10,60.00,7.00,21.00,0.00,37.50,21.00,88.00
2015.00,VT,213.00,2822.00,11.97,322.00,24.00,10.00,12.00,2.67,18.00,1.00,184.00,116.00,300.00,6.00,55.00,44.00,45.00,23.00,31.00,0.00,0.00,2.00,2.00,8.00,10.00,13.00,16.00,0.00,3.00,48.00,113.00,39.00,689.00,13.81,0.00,54.00,0.00,62.00,3914.00,61.15,65.00,30.00,2.00,30.00,689.00,1.00,413.00,252.00,52.83,2859.00,6.55,21.00,26.25,18.00,4.18,80.00,21.00,127.00,186.13,10.00,160.00,16.00,17.00,74.00,1.00,404.00,1922.00,227.00,1695.00,4.40,71.00,12.00,217.00,22.00,7.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,35,17,22,0.00,0.00,52.00,2322.00,44.70,67.00,5.00,15.00,1.00,38.50,23.00,180.00
2015.00,NCST,220.00,2437.00,11.76,364.00,17.00,13.00,77.00,5.75,27.00,1.00,212.00,175.00,387.00,10.00,62.00,55.00,57.00,7.00,14.00,0.00,0.00,1.00,1.00,6.00,9.00,0.00,4.00,0.00,0.00,37.00,76.00,34.00,757.00,19.78,0.00,82.00,0.00,76.00,4807.00,57.90,69.00,51.00,0.00,25.00,512.00,0.00,393.00,223.00,46.26,2936.00,6.40,24.00,2.54,14.00,1.50,75.00,33.00,250.00,105.38,32.00,275.00,5.35,18.00,67.00,2.00,478.00,2309.00,231.00,2078.00,4.43,63.00,17.00,328.00,36.00,16.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,42,23,30,1.00,0.00,70.00,3002.00,42.90,60.00,10.00,23.00,0.00,39.30,18.00,53.00
2015.00,FSU,221.00,2854.00,12.09,286.00,19.00,8.00,104.00,6.89,57.00,0.00,152.00,101.00,253.00,12.00,72.00,49.00,49.00,21.00,26.00,1.00,1.00,9.00,9.00,6.00,6.00,4.00,7.00,1.00,3.00,51.00,112.00,42.00,1055.00,16.20,0.00,100.00,1.00,74.00,4521.00,60.55,65.00,39.00,4.00,30.00,609.00,0.00,411.00,246.00,54.28,2740.00,5.15,20.00,1.28,6.00,0.38,83.00,38.00,221.00,101.10,28.00,363.00,9.13,21.00,52.00,1.00,520.00,2956.00,316.00,2640.00,6.76,85.00,36.00,375.00,50.00,35.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,54,56,7,14,0.00,0.00,66.00,2750.00,41.70,72.00,6.00,28.00,0.00,39.10,18.00,52.00
2015.00,UNC,241.00,3410.00,13.46,479.00,30.00,17.00,204.00,14.58,60.00,0.00,326.00,234.00,560.00,3.50,25.00,68.00,68.00,20.00,23.00,0.00,0.00,5.00,5.00,11.00,12.00,4.00,6.00,0.00,0.00,48.00,128.00,25.00,624.00,21.54,0.00,59.00,0.00,84.00,5273.00,62.80,70.00,47.00,4.00,33.00,557.00,0.00,418.00,264.00,58.80,3325.00,6.27,22.00,3.60,9.00,1.53,75.00,26.00,222.00,120.53,33.00,127.00,1.27,27.00,21.00,0.00,345.00,2336.00,80.00,2256.00,5.47,94.00,26.00,358.00,41.00,24.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49,49,21,26,0.00,0.00,61.00,2756.00,45.20,64.00,4.00,23.00,0.00,40.60,21.00,197.00
2015.00,DUKE,275.00,3017.00,10.25,389.00,18.00,11.00,57.00,5.89,25.00,0.00,228.00,167.00,395.00,4.00,31.00,42.00,42.00,26.00,30.00,0.00,0.00,7.00,8.00,11.00,13.00,4.00,5.00,4.00,4.00,53.00,120.00,32.00,663.00,14.97,2.00,43.00,0.00,103.00,6463.00,62.70,65.00,55.00,4.00,43.00,822.00,0.00,408.00,260.00,49.38,3671.00,10.48,31.00,19.92,10.00,0.47,89.00,17.00,113.00,202.28,23.00,303.00,4.91,15.00,85.00,2.00,492.00,3281.00,195.00,3086.00,6.44,67.00,39.00,537.00,68.00,38.00,28.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,67,67,20,23,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015.00,MIA,237.00,3263.00,13.23,382.00,15.00,15.00,172.00,13.36,48.00,0.00,196.00,114.00,310.00,3.00,28.00,40.00,40.00,25.00,30.00,0.00,0.00,13.00,14.00,4.00,6.00,7.00,7.00,1.00,3.00,57.00,115.00,38.00,1001.00,17.92,0.00,100.00,4.00,77.00,4535.00,49.70,65.00,23.00,1.00,48.00,942.00,2.00,509.00,294.00,18.98,3203.00,2.25,18.00,1.05,10.00,17.20,89.00,17.00,83.00,7.07,30.00,212.00,6.07,22.00,69.00,0.00,499.00,2638.00,151.00,2487.00,5.03,85.00,23.00,354.00,38.00,23.00,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,42,42,26,30,3.00,0.00,65.00,2826.00,43.50,71.00,13.00,31.00,0.00,38.80,14.00,42.00
2015.00,WF,218.00,2597.00,11.36,295.00,13.00,6.00,46.00,7.40,17.00,0.00,125.00,83.00,208.00,3.00,20.00,24.00,25.00,11.00,18.00,0.00,0.00,5.00,6.00,5.00,6.00,1.00,3.00,0.00,3.00,47.00,57.00,30.00,575.00,14.58,0.00,91.00,1.00,77.00,4715.00,61.87,72.00,31.00,5.00,41.00,770.00,0.00,449.00,269.00,53.05,3606.00,10.05,18.00,1.90,9.00,26.65,67.00,19.00,148.00,90.55,22.00,197.00,5.97,13.00,72.00,1.00,361.00,1747.00,78.00,1669.00,8.17,60.00,17.00,277.00,27.00,15.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,40,25,30,0.00,0.00,67.00,2846.00,42.50,73.00,6.00,21.00,0.00,37.30,18.00,228.00
2015.00,SYR,125.00,1499.00,11.94,233.00,16.00,11.00,134.00,12.75,41.00,2.00,230.00,73.00,303.00,8.00,58.00,37.00,37.00,16.00,22.00,1.00,1.00,6.00,6.00,6.00,8.00,3.00,6.00,0.00,1.00,49.00,85.00,24.00,437.00,10.83,2.00,39.00,0.00,44.00,2740.00,62.30,65.00,20.00,2.00,23.00,511.00,0.00,416.00,236.00,42.58,2739.00,6.36,13.00,1.22,18.00,31.50,78.00,40.00,273.00,37.14,24.00,90.00,1.48,22.00,21.00,0.00,400.00,1650.00,377.00,1273.00,3.08,70.00,12.00,183.00,21.00,10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,25,11,18,0.00,0.00,75.00,3266.00,43.50,70.00,3.00,32.00,0.00,41.30,18.00,112.00
2015.00,LOU,200.00,2886.00,13.70,401.00,21.00,17.00,229.00,11.43,59.00,1.00,265.00,154.00,419.00,10.50,89.00,46.00,47.00,15.00,21.00,1.00,1.00,4.00,4.00,8.00,11.00,1.00,2.00,1.00,3.00,50.00,91.00,39.00,822.00,13.81,2.00,37.00,0.00,60.00,3716.00,61.90,65.00,22.00,1.00,35.00,766.00,0.00,307.00,165.00,36.61,1883.00,2.44,20.00,3.64,9.00,9.57,89.00,21.00,119.00,49.96,17.00,271.00,4.28,21.00,74.00,2.00,419.00,2173.00,255.00,1918.00,4.31,75.00,14.00,277.00,32.00,12.00,18.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,37,37,16,22,0.00,0.00,65.00,2839.00,43.70,64.00,5.00,28.00,1.00,39.70,14.00,119.00
2015.00,GT,47.00,965.00,20.26,142.00,9.00,9.00,70.00,6.71,32.00,1.00,182.00,61.00,243.00,1.00,5.00,44.00,44.00,7.00,11.00,0.00,0.00,0.00,0.00,3.00,4.00,2.00,3.00,2.00,4.00,53.00,65.00,31.00,625.00,12.80,1.00,100.00,1.00,75.00,4676.00,57.83,67.00,29.00,0.00,45.00,1028.00,1.00,408.00,227.00,56.63,3186.00,7.93,21.00,6.10,15.00,3.93,57.00,43.00,309.00,135.77,30.00,212.00,2.21,21.00,33.00,0.00,450.00,2593.00,355.00,2238.00,5.81,73.00,23.00,319.00,38.00,21.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46,47,15,21,0.00,0.00,69.00,2791.00,40.40,66.00,3.00,28.00,1.00,38.20,12.00,57.00
2015.00,BC,57.00,663.00,11.50,156.00,4.00,13.00,63.00,4.66,28.00,1.00,259.00,113.00,372.00,13.50,104.00,24.00,24.00,6.00,11.00,0.00,0.00,3.00,4.00,1.00,3.00,2.00,4.00,0.00,0.00,43.00,42.00,32.00,590.00,10.02,0.00,34.00,0.00,62.00,3925.00,63.30,66.00,41.00,0.00,19.00,440.00,1.00,192.00,81.00,39.46,1456.00,8.16,14.00,3.66,10.00,23.10,58.00,15.00,116.00,74.00,20.00,189.00,5.51,21.00,44.00,0.00,562.00,3326.00,313.00,3013.00,5.92,65.00,29.00,259.00,32.00,23.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44,44,7,11,1.00,0.00,45.00,1770.00,39.30,59.00,0.00,14.00,0.00,37.40,13.00,85.00
2014.00,FSU,312.00,4002.00,12.39,383.00,24.00,14.00,156.00,10.44,94.00,2.00,334.00,213.00,547.00,7.00,57.00,55.00,55.00,27.00,30.00,0.00,0.00,9.00,9.00,9.00,9.00,6.00,8.00,3.00,4.00,53.00,136.00,32.00,806.00,13.54,1.00,67.00,0.00,45.00,2631.00,59.60,65.00,9.00,3.00,33.00,634.00,1.00,245.00,110.00,30.83,1331.00,3.83,8.00,2.47,9.00,2.28,66.00,27.00,171.00,66.55,29.00,215.00,5.59,29.00,39.00,1.00,437.00,2208.00,329.00,1879.00,4.22,80.00,17.00,108.00,13.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,15,5,9,0.00,0.00,92.00,3838.00,41.70,58.00,6.00,30.00,0.00,39.80,32.00,53.00
2014.00,DUKE,253.00,2753.00,9.87,285.00,22.00,11.00,159.00,16.79,34.00,2.00,235.00,162.00,397.00,10.00,86.00,50.00,50.00,19.00,21.00,1.00,1.00,8.00,8.00,5.00,5.00,5.00,6.00,0.00,1.00,49.00,107.00,49.00,971.00,14.58,1.00,35.00,0.00,96.00,6027.00,62.80,70.00,49.00,2.00,45.00,846.00,0.00,516.00,330.00,58.15,4247.00,7.65,26.00,3.70,20.00,4.00,74.00,23.00,180.00,126.70,17.00,179.00,10.09,28.00,34.00,0.00,427.00,2304.00,265.00,2039.00,5.86,56.00,26.00,418.00,47.00,23.00,23.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,55,55,27,30,0.00,0.00,48.00,1966.00,41.00,67.00,2.00,15.00,0.00,38.20,13.00,92.00
2014.00,PITT,154.00,2054.00,11.26,197.00,15.00,10.00,95.00,9.64,31.00,0.00,224.00,115.00,339.00,2.00,16.00,50.00,51.00,16.00,21.00,0.00,0.00,3.00,4.00,6.00,7.00,6.00,9.00,1.00,1.00,52.00,98.00,36.00,909.00,20.50,0.00,99.00,1.00,80.00,4965.00,61.70,72.00,29.00,0.00,51.00,1186.00,0.00,472.00,268.00,75.52,2814.00,11.04,23.00,25.12,8.00,0.36,54.00,13.00,91.00,250.50,24.00,325.00,17.62,19.00,68.00,2.00,475.00,2521.00,141.00,2380.00,4.99,69.00,23.00,365.00,43.00,20.00,21.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,50,50,19,21,0.00,0.00,59.00,2537.00,43.00,65.00,8.00,17.00,0.00,39.70,16.00,33.00
2014.00,CLEM,241.00,2934.00,10.95,294.00,21.00,12.00,213.00,17.31,60.00,2.00,256.00,102.00,358.00,9.00,84.00,46.00,48.00,21.00,28.00,1.00,1.00,7.00,8.00,7.00,9.00,6.00,10.00,0.00,0.00,49.00,109.00,41.00,909.00,18.22,0.00,64.00,0.00,79.00,4907.00,41.80,75.00,37.00,5.00,36.00,716.00,1.00,306.00,188.00,74.13,2417.00,15.13,17.00,3.73,7.00,0.80,53.00,21.00,148.00,211.87,22.00,172.00,4.54,21.00,45.00,0.00,588.00,3498.00,233.00,3265.00,5.64,74.00,35.00,368.00,45.00,32.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50,51,16,21,0.00,0.00,50.00,2003.00,40.10,51.00,4.00,21.00,0.00,37.10,14.00,66.00
2014.00,UNC,296.00,3375.00,10.98,394.00,27.00,12.00,232.00,13.58,100.00,3.00,245.00,136.00,381.00,3.00,18.00,52.00,54.00,6.00,13.00,1.00,1.00,4.00,4.00,1.00,5.00,0.00,3.00,0.00,0.00,30.00,70.00,29.00,544.00,12.38,1.00,30.00,0.00,80.00,4858.00,50.90,65.00,37.00,1.00,41.00,816.00,1.00,450.00,292.00,63.00,3396.00,5.63,23.00,3.28,12.00,1.18,74.00,27.00,196.00,118.60,33.00,204.00,5.29,34.00,72.00,1.00,500.00,2216.00,276.00,1940.00,3.97,34.00,19.00,304.00,33.00,15.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43,44,21,28,0.00,0.00,76.00,3237.00,42.60,60.00,2.00,28.00,0.00,39.80,27.00,174.00
2014.00,VT,232.00,2546.00,10.78,210.00,19.00,11.00,177.00,13.24,63.00,2.00,258.00,196.00,454.00,15.50,109.00,33.00,34.00,20.00,28.00,0.00,0.00,10.00,10.00,6.00,8.00,4.00,6.00,0.00,4.00,49.00,93.00,49.00,1046.00,16.05,1.00,74.00,0.00,76.00,4868.00,63.05,65.00,43.00,0.00,34.00,592.00,0.00,509.00,315.00,83.38,3619.00,20.02,29.00,62.26,13.00,1.44,91.00,28.00,215.00,454.08,38.00,173.00,1.88,10.00,31.00,0.00,475.00,2386.00,344.00,2042.00,4.27,52.00,26.00,348.00,46.00,24.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52,54,6,13,1.00,0.00,64.00,2628.00,41.10,56.00,3.00,25.00,0.00,39.20,14.00,58.00
2014.00,WF,196.00,1842.00,7.77,145.00,11.00,5.00,64.00,14.67,32.00,0.00,90.00,57.00,147.00,1.00,3.00,19.00,19.00,15.00,19.00,0.00,0.00,4.00,4.00,8.00,10.00,2.00,3.00,1.00,2.00,50.00,64.00,37.00,702.00,16.75,0.00,58.00,0.00,64.00,3841.00,59.33,65.00,15.00,2.00,46.00,937.00,0.00,455.00,271.00,59.90,2826.00,10.07,19.00,2.53,15.00,0.57,50.00,34.00,279.00,151.58,45.00,315.00,5.06,13.00,38.00,0.00,397.00,1957.00,91.00,1866.00,8.03,42.00,10.00,257.00,27.00,10.00,16.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,33,34,20,28,1.00,0.00,83.00,3314.00,39.90,60.00,4.00,22.00,0.00,37.90,29.00,89.00
2014.00,SYR,174.00,1972.00,10.49,256.00,5.00,8.00,91.00,15.17,42.00,2.00,168.00,73.00,241.00,4.00,34.00,20.00,21.00,17.00,23.00,0.00,0.00,7.00,8.00,5.00,7.00,3.00,6.00,2.00,2.00,50.00,71.00,36.00,674.00,11.69,0.00,56.00,0.00,42.00,2602.00,62.00,65.00,14.00,3.00,25.00,515.00,0.00,385.00,225.00,55.20,2116.00,8.25,12.00,0.83,14.00,0.95,46.00,49.00,352.00,125.28,19.00,155.00,8.06,20.00,32.00,1.00,260.00,799.00,147.00,652.00,4.59,36.00,4.00,148.00,14.00,4.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,19,15,19,0.00,0.00,81.00,3535.00,43.60,73.00,0.00,27.00,0.00,42.50,15.00,89.00
